relative_path,parent_directory,name,suffix,size_bytes,sha256,is_text,detected_encoding,printable_ratio,line_count,categories,uft_markers,object_reference_markers,parameter_markers,control_flow_markers,function_or_sub_markers,error
ProjRep/000/000/000/001/421,ProjRep/000/000/000/001,421,,8154,cce4daf2c567e18c881fed1ae7b530a844cec46210516547f2d8969a298df9f0,True,utf-8-sig,1.0000,145,text; contains_control_flow; xml_candidate,,,,For ,,
ProjRep/000/000/000/001/422,ProjRep/000/000/000/001,422,,6416,7ec159e2570a90d61eea75a6a9620aff38394c1c26c2aab656f048598eb2c7e6,True,utf-8-sig,1.0000,127,text; contains_control_flow; xml_candidate,,,,For ,,
ProjRep/000/000/000/001/423,ProjRep/000/000/000/001,423,,375,24cd98a93ee57568242c5d0961f5b7b73ac524e92c699521ee623dfd47589229,False,,,,binary,,,,,,
ProjRep/000/000/000/001/424,ProjRep/000/000/000/001,424,,375,387cc317506059425c72046a2173c5f0e35753660d6243e8b12deaaef5ddba34,False,,,,binary,,,,,,
ProjRep/000/000/000/001/425,ProjRep/000/000/000/001,425,,1684,c8f7952d05b593bf4dc9e709623873c1308e78be3b7671fdd4583a962e77cf9a,True,utf-8-sig,1.0000,73,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/426,ProjRep/000/000/000/001,426,,1700,f76f72630c3845d5fab9f578159be65d6f3488a06f763a65e90d3acf958efce4,True,utf-8-sig,1.0000,73,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/427,ProjRep/000/000/000/001,427,,5179,2bcf41a8e21a1b4b0ae1d3260ee4f911d8cdc1cada5b26eff1a5cb5681451f8b,True,utf-8-sig,1.0000,109,text; contains_control_flow; xml_candidate,,,,For ,,
ProjRep/000/000/000/001/428,ProjRep/000/000/000/001,428,,1724,fa9288caf9d9f44addd2648dc351802ff02b26a595640d74a43057da700ec907,True,utf-8-sig,1.0000,73,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/429,ProjRep/000/000/000/001,429,,2609,7b986563ab5bf22eab0210c050c2c597a38d48a8a264f0827dd60a0fec999faf,True,utf-8-sig,1.0000,85,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/430,ProjRep/000/000/000/001,430,,2589,4a63fb4d08b525c605ae5793375e021909f8dc25f0053c8a11915a19a013f13a,True,utf-8-sig,1.0000,85,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/431,ProjRep/000/000/000/001,431,,2599,990ece47fcf6fa79481ccbdae5c28d8f4934383a0ae155a0aeef6f9dae3f0d0d,True,utf-8-sig,1.0000,85,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/432,ProjRep/000/000/000/001,432,,2215,3d31aac35641fb6c86a2a5467e4740aabaccb940ed355c21c1b29fbef7d5df63,True,utf-8-sig,1.0000,79,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/433,ProjRep/000/000/000/001,433,,318,8f8dcd11271089a5a7276bcbd0bfe638cd845b4068a2dc072e814a6ef7e200dc,False,,,,binary,,,,,,
ProjRep/000/000/000/001/434,ProjRep/000/000/000/001,434,,318,d126002b6c4ef039b5cbe16b6539d0cbd5ab91be1dfbc4efb6f3633783bbb99e,False,,,,binary,,,,,,
ProjRep/000/000/000/001/437,ProjRep/000/000/000/001,437,,72192,4e6cfa935a993fee262fb45eaa35de9e66eb8e792f453d7acc796f43a9c19c6c,False,,,,binary,,,,,,
ProjRep/000/000/000/001/438,ProjRep/000/000/000/001,438,,3072,0abd662973caa90b201e1ed610ca9ee5b087d67fb221cf0fcef8bbbf0da4276e,False,,,,binary,,,,,,
ProjRep/000/000/000/001/439,ProjRep/000/000/000/001,439,,1541,aece21dc8c580c3746883e5815db324faa7fb069ed254c5e3dfc235df539dbfc,True,utf-8-sig,1.0000,36,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/440,ProjRep/000/000/000/001,440,,4096,9111eb18ee08ff6c3a8a91adbcade1dfeb0a0ee1b89ea5e85b65f44302d72efc,False,,,,binary,,,,,,
ProjRep/000/000/000/001/441,ProjRep/000/000/000/001,441,,70144,f4f4f41ba5804e964eb2db522d99b31f55caba9d475084eb47ae7c076d0c24d7,False,,,,binary,,,,,,
ProjRep/000/000/000/001/442,ProjRep/000/000/000/001,442,,3072,5e82733ce001797fb1fc603eeb94dc926e7b91fbd78f939d3dc8bca3e69bd9cb,False,,,,binary,,,,,,
ProjRep/000/000/000/001/443,ProjRep/000/000/000/001,443,,1521,49be14a029c4bceffe4c8e06d6417ab5d1f99eff99a20cc809d7812cd9dfed99,True,utf-8-sig,1.0000,36,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/444,ProjRep/000/000/000/001,444,,4096,52890d192e5c3411d7fa86d6b1bc3862fd76e97f8f72b7db7966dd5553bdc28c,False,,,,binary,,,,,,
ProjRep/000/000/000/001/445,ProjRep/000/000/000/001,445,,57856,5dd1fd551f10e577ebf41f9f6047ff518978f8f8c89ad3fc1ba64a083ea7dad8,False,,,,binary,,,,,,
ProjRep/000/000/000/001/446,ProjRep/000/000/000/001,446,,3072,cef86dc3213ea602d1c9b5f39ab16635ce36e85cbbdb7c2dd3685fc53d26d456,False,,,,binary,,,,,,
ProjRep/000/000/000/001/447,ProjRep/000/000/000/001,447,,5743,133af1358875389888b2531a4c35428c7563172c3e408ede53bdf43701b0dd90,True,utf-8-sig,1.0000,138,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/448,ProjRep/000/000/000/001,448,,4096,82d5415e5883bb058b3e12247edfa96b62b3d63881322634ab52098382226419,False,,,,binary,,,,,,
ProjRep/000/000/000/001/449,ProjRep/000/000/000/001,449,,57856,1e3a1b7af608821ee2b1e8b8013e86f44a906c14ecdf587f70b7ba365b814295,False,,,,binary,,,,,,
ProjRep/000/000/000/001/450,ProjRep/000/000/000/001,450,,3072,d597a27b0c03aa53b16e735789abe7155cf6945699793aaea0adc85f4ba37104,False,,,,binary,,,,,,
ProjRep/000/000/000/001/451,ProjRep/000/000/000/001,451,,4096,5bc01bcaa5052f7f1fb5f5ba1b5158589463ccb069af5f07414d5da96b38234c,False,,,,binary,,,,,,
ProjRep/000/000/000/001/452,ProjRep/000/000/000/001,452,,6253,647ab48d5d56bbb29b7b4be71adf2d8e14fc695e06d6260a2b5f53a562cb3b88,True,utf-8-sig,1.0000,127,text; contains_control_flow; xml_candidate,,,,For ,,
ProjRep/000/000/000/001/453,ProjRep/000/000/000/001,453,,4313,13fac1be3f29aca901a47972abcaf0e0225ae32f465b7ea39b40fba0b9bb4601,True,utf-8-sig,1.0000,103,text; contains_control_flow; xml_candidate,,,,For ,,
ProjRep/000/000/000/001/454,ProjRep/000/000/000/001,454,,3060,a829fdab04f0f2961f0946f6ff1d94ae21e9e2c18c1b396909462a85e7c05acc,True,utf-8-sig,1.0000,85,text; contains_control_flow; xml_candidate,,,,For ,,
ProjRep/000/000/000/001/455,ProjRep/000/000/000/001,455,,7893,24278a48c52a2555237bc4e6a92a6085c15bad2516e0d7aa1a8cc20a72a787e1,True,utf-8-sig,1.0000,139,text; contains_control_flow; xml_candidate,,,,For ,,
ProjRep/000/000/000/001/456,ProjRep/000/000/000/001,456,,6446,eb94a8c6b4bf64c1ed95ad819a21e151c9681d567e8dd1ddbdc2778ca9992149,True,utf-8-sig,1.0000,127,text; contains_control_flow; xml_candidate,,,,For ,,
ProjRep/000/000/000/001/457,ProjRep/000/000/000/001,457,,6420,984f08ee44aefbddedebb4a012cc6cd0e9e06e8096886d2024daca1a953cdf5d,True,utf-8-sig,1.0000,127,text; contains_control_flow; xml_candidate,,,,For ,,
ProjRep/000/000/000/001/458,ProjRep/000/000/000/001,458,,2037,73ef3be977ed4c7050be24620f1a337ffdf483536a0c63b603f91355c8314746,True,utf-8-sig,1.0000,73,text; contains_control_flow; xml_candidate,,,,For ,,
ProjRep/000/000/000/001/459,ProjRep/000/000/000/001,459,,2387,2fbdd32e080280964f6f493c68108cad777a25deaca356b107f2212d293c18e5,True,utf-8-sig,1.0000,79,text; contains_control_flow; xml_candidate,,,,For ,,
ProjRep/000/000/000/001/460,ProjRep/000/000/000/001,460,,1774,83a2dea9a50cd794e29b391c3e362443e2584d43761c030aef717d11074d304f,True,utf-8-sig,1.0000,73,text; contains_control_flow; xml_candidate,,,,For ,,
ProjRep/000/000/000/001/461,ProjRep/000/000/000/001,461,,2124,737661e3e0c818004b9d7e6ec23c55d11ee09881efea075ab8b4113c3d0bfa81,True,utf-8-sig,1.0000,79,text; contains_control_flow; xml_candidate,,,,For ,,
ProjRep/000/000/000/001/462,ProjRep/000/000/000/001,462,,6440,72b7819c4f4af8afb18eeb4f26606ec8f6ce727aad202dfe86b1d420c846caf1,True,utf-8-sig,1.0000,127,text; contains_control_flow; xml_candidate,,,,For ,,
ProjRep/000/000/000/001/463,ProjRep/000/000/000/001,463,,6422,adb81d621b86d3cc86af16d044433ab0db7761c93461f7130c6302c4c717b0d6,True,utf-8-sig,1.0000,127,text; contains_control_flow; xml_candidate,,,,For ,,
ProjRep/000/000/000/001/464,ProjRep/000/000/000/001,464,,1686,af6f702d21ac7fffbc3d645de07647fed0ca4ff7689177b45932baa7f7f0c519,True,utf-8-sig,1.0000,73,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/465,ProjRep/000/000/000/001,465,,2969,1afc01dfed2652e1d3d2d48dcf5a6f3e7d20f45e80acce928cec907b4af177f1,True,utf-8-sig,1.0000,91,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/466,ProjRep/000/000/000/001,466,,2589,62840b7854bc94fe1630d7310db813b37ecfad721d6e2e5f04a95c10b368f719,True,utf-8-sig,1.0000,85,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/467,ProjRep/000/000/000/001,467,,1682,80b8c050a310a5078142dcdb0c97ad41c3aee9267863b37affbff9627f786705,True,utf-8-sig,1.0000,73,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/468,ProjRep/000/000/000/001,468,,2276,54152b1a99dffbcb579461d367ee72d5fbe8a92b0372749377a68f2235f1e693,True,utf-8-sig,1.0000,79,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/469,ProjRep/000/000/000/001,469,,3266,fe198796cbb42510b5110d38f7387885d6329d289e1d9151a592bef5d3f5c79c,True,utf-8-sig,1.0000,91,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/470,ProjRep/000/000/000/001,470,,57856,818b0071d3def41c1fec3b711bdd6ac0c9e4f175c3b840d9a296df68357b24bc,False,,,,binary,,,,,,
ProjRep/000/000/000/001/471,ProjRep/000/000/000/001,471,,3072,c56dc081c11fe6fafe252a483c5902341063a3a25479d6c8f3626d352292643e,False,,,,binary,,,,,,
ProjRep/000/000/000/001/472,ProjRep/000/000/000/001,472,,1584,384e5467460a253e98954e69427a30ecd8fe9a39ed5a0687f28abed62794b68b,True,utf-8-sig,1.0000,36,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/473,ProjRep/000/000/000/001,473,,4096,5b00eb67ffa24082d0a0d4c7d3e1d45d34c6ad57c1f0ae1da68ca2cd1cb424dc,False,,,,binary,,,,,,
ProjRep/000/000/000/001/474,ProjRep/000/000/000/001,474,,71680,320f0468767de2f9c517d209b41fbbf3e081600e6a5fd2c9ab5cf144a938b6de,False,,,,binary,,,,,,
ProjRep/000/000/000/001/475,ProjRep/000/000/000/001,475,,3072,d04a3ed6f0383418e19788a96c2f0a95facdc5677e29a31c0111a320813222c0,False,,,,binary,,,,,,
ProjRep/000/000/000/001/476,ProjRep/000/000/000/001,476,,5095,674adeedf3ed38d3f339193f96391fd6f957dcaad0058487c3fd14b60c99924a,True,utf-8-sig,1.0000,124,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/477,ProjRep/000/000/000/001,477,,4608,46fad0ee1030b284df2e04b53469fe897ab068e94922df71070942dec2f39b22,False,,,,binary,,,,,,
ProjRep/000/000/000/001/478,ProjRep/000/000/000/001,478,,32256,9e3c62bf46797d0cbd7ef3fd3109564d105805bd07228a2793c2ab3a52757a63,False,,,,binary,,,,,,
ProjRep/000/000/000/001/479,ProjRep/000/000/000/001,479,,2560,39fed947d414257ddf7a6ef70d5f0f34edbc033c6d8e898d5de67f8c21011ba4,False,,,,binary,,,,,,
ProjRep/000/000/000/001/480,ProjRep/000/000/000/001,480,,5633,136c9d25d840509639c0042d3e06890350cc883f0cd717ca262517ed78ef9e9e,True,utf-8-sig,1.0000,138,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/481,ProjRep/000/000/000/001,481,,4096,a785c93a020deed2cf209e38196dbe6363e252675206ecb00587c21b888eef0d,False,,,,binary,,,,,,
ProjRep/000/000/000/001/482,ProjRep/000/000/000/001,482,,69120,2fff49cdaacfb52f1e022503cfb5f15386203ae10b96d5a55ecf0c666daeca92,False,,,,binary,,,,,,
ProjRep/000/000/000/001/483,ProjRep/000/000/000/001,483,,426,3e7af58ae4e32712fe92f1467eb3fb060a1b62b2991f4d8c6f1cf7c4052f74e6,False,,,,binary,,,,,,
ProjRep/000/000/000/001/484,ProjRep/000/000/000/001,484,,3476,c723a661ea6de9d57bb8f2dcf86158858b19d1f27a98a21fc33cd0c697e19ef2,False,,,,binary,,,,,,
ProjRep/000/000/000/001/485,ProjRep/000/000/000/001,485,,426,9a39438353ce5d8e758f8f8075ef0e49ac349c355894f82ffd5b153531153740,False,,,,binary,,,,,,
ProjRep/000/000/000/001/486,ProjRep/000/000/000/001,486,,426,c29320d5bb0f2d1e4a6d5731644e42838bcba14e2b7faee159218c1a3249f8db,False,,,,binary,,,,,,
ProjRep/000/000/000/001/487,ProjRep/000/000/000/001,487,,426,a3e03fefc1762af68a75f2c857fc0909286a0c286718cfa9d82458c5f0c7a945,False,,,,binary,,,,,,
ProjRep/000/000/000/001/488,ProjRep/000/000/000/001,488,,2605,24179db1fd2a4ddce6e55e2df64bedb9e9f0fb185b40c64f9efd0edc9a352b0c,True,utf-8-sig,1.0000,85,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/489,ProjRep/000/000/000/001,489,,4094,e63df0b73b55208bb7c9a0a402ca1ee5ebb1f6a788c1bd658080f63980a1c445,True,utf-8-sig,1.0000,97,text; contains_control_flow; xml_candidate,,,,If ; Do ,,
ProjRep/000/000/000/001/490,ProjRep/000/000/000/001,490,,74013,3c75b5cfb423f7c088a42f99e9ecefab02b507ea7e6acc0da0d1c2fa45a57a1c,False,,,,binary,,,,,,
ProjRep/000/000/000/001/491,ProjRep/000/000/000/001,491,,2579,d4389d80c6f3df0bc17ab032bc3dde1df93797dfbd6164d11f83ac9b14e5e640,True,utf-8-sig,1.0000,85,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/492,ProjRep/000/000/000/001,492,,8239,6aea33ae72b38868aed1ed2429f603e15229687469313edc3b6b8b4d9c5b9255,True,utf-8-sig,1.0000,151,text; contains_control_flow; xml_candidate,,,,If ; Do ,,
ProjRep/000/000/000/001/493,ProjRep/000/000/000/001,493,,58368,0245d8aa56baf8ff3e17259d6a94bd3f0414adcb122209530e8debe15407f29c,False,,,,binary,,,,,,
ProjRep/000/000/000/001/494,ProjRep/000/000/000/001,494,,58368,32dd695d320d59c888274b9d481a60126e9dfbac85deed5df308b018a35c048e,False,,,,binary,,,,,,
ProjRep/000/000/000/001/495,ProjRep/000/000/000/001,495,,34304,1180e220d6d54ec072cbca6e9c2fe932c22382dda8743173a02b7040c052a332,False,,,,binary,,,,,,
ProjRep/000/000/000/001/496,ProjRep/000/000/000/001,496,,2560,e003b078ed4aa938a722c9546e6c2d697fcc9724c570a5dff30be10d7f4b88f2,False,,,,binary,,,,,,
ProjRep/000/000/000/001/497,ProjRep/000/000/000/001,497,,1472,63db5c9b28060a4f80442aafdd02998698e6a2066ab620f8236290c0e339b90f,True,utf-8-sig,1.0000,36,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/498,ProjRep/000/000/000/001,498,,4096,77651377b4aecb615758299ea639eaa1c230485b9196f2ce150272d063171a90,False,,,,binary,,,,,,
ProjRep/000/000/000/001/499,ProjRep/000/000/000/001,499,,57856,bf1ee9f65bd7a65f47807aafeddb552ae1f68cd3e1e9603d3197ab8213cc2479,False,,,,binary,,,,,,
ProjRep/000/000/000/001/500,ProjRep/000/000/000/001,500,,3072,ffcd4b9076d12ca88596f0d9142458c45416a6522308fa236a49062cd0d945a0,False,,,,binary,,,,,,
ProjRep/000/000/000/001/501,ProjRep/000/000/000/001,501,,1577,708d277d2c78119520e5ed1efa1523dff03ade43b16643511689f0f16d6c7720,True,utf-8-sig,1.0000,36,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/502,ProjRep/000/000/000/001,502,,4096,44e8d9e39a8a2f8ad0ae389537727178bd29b662292cd5d7c3fefaeed28cee46,False,,,,binary,,,,,,
ProjRep/000/000/000/001/503,ProjRep/000/000/000/001,503,,62976,c334b2df11e992a98b07152936e1f86ae9fa2318a3fb5ca8d2d95a4a75950a9d,False,,,,binary,,,,,,
ProjRep/000/000/000/001/504,ProjRep/000/000/000/001,504,,3072,ae872b810f3a37895d4d2f00932e801826b4430009d1d9afadf0c8c2beb7e4d6,False,,,,binary,,,,,,
ProjRep/000/000/000/001/505,ProjRep/000/000/000/001,505,,1507,1f426da26e82b554c6e8c00b257498db9ffbcd9a25d74c8965f5d442d32ee61c,True,utf-8-sig,1.0000,36,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/506,ProjRep/000/000/000/001,506,,4096,fb7a357ed8b99790e06314de120234154c6550646f2ab8ebad3e8c03c036739c,False,,,,binary,,,,,,
ProjRep/000/000/000/001/507,ProjRep/000/000/000/001,507,,61440,64e022775b5c107d35db1b63184215b282c776b86aaae2caa2deab9a2ba55c0a,False,,,,binary,,,,,,
ProjRep/000/000/000/001/508,ProjRep/000/000/000/001,508,,3072,369caac2088bcf8e7b64c733506932f75ec4d531946546dcc74154bf288cbcde,False,,,,binary,,,,,,
ProjRep/000/000/000/001/509,ProjRep/000/000/000/001,509,,1465,afd3f68a3e977c36d5aab63af8926605eccb60e93690fe55d6c5cbcbf6eb0178,True,utf-8-sig,1.0000,36,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/510,ProjRep/000/000/000/001,510,,4096,18702b658a0abde418678508e3d5c4831013eb1d734ccae7d29bcfc1ccf91420,False,,,,binary,,,,,,
ProjRep/000/000/000/001/511,ProjRep/000/000/000/001,511,,61440,044d380d554d093acf0f8d62c0401553eb63b79d2275771ece8803f398f68b78,False,,,,binary,,,,,,
ProjRep/000/000/000/001/512,ProjRep/000/000/000/001,512,,3072,3f36349ac94f42de8614b0a7a6614eef2e843e056784f32d11a6130423638cc2,False,,,,binary,,,,,,
ProjRep/000/000/000/001/513,ProjRep/000/000/000/001,513,,5626,81a56766404d7470446548c42f8d492fa096c0718c30ad45558d734ee5b0518d,True,utf-8-sig,1.0000,138,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/514,ProjRep/000/000/000/001,514,,4096,eb91229a9e9adea1ad6bada886edd60835bea1e9e02d29272cd8f58159c90fd9,False,,,,binary,,,,,,
ProjRep/000/000/000/001/515,ProjRep/000/000/000/001,515,,68608,47c696cf38a3fd8cb065ec6ef2a168405253324990b4d0aa343923bdfdb18f06,False,,,,binary,,,,,,
ProjRep/000/000/000/001/516,ProjRep/000/000/000/001,516,,3072,5c9a452612306672215ae11cf06388fb3298f53c7d0a8d7929f23dc1472c8c8b,False,,,,binary,,,,,,
ProjRep/000/000/000/001/517,ProjRep/000/000/000/001,517,,5268,2625f980bebb895b10563335b4fc3d3a606ab81f4c465d82158cef1176b81fbb,True,utf-8-sig,1.0000,128,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/518,ProjRep/000/000/000/001,518,,4096,5b8dd295e0a7e61a2eecb45a16880fb8d519bf036df93565c30d5fbd49be6b85,False,,,,binary,,,,,,
ProjRep/000/000/000/001/519,ProjRep/000/000/000/001,519,,53037,79164c985eb63aeaa883aafd6974208dec2302436eb18a4488227fc07a863e85,False,,,,binary,,,,,,
ProjRep/000/000/000/001/520,ProjRep/000/000/000/001,520,,2514,a01a0ad50a7e646022f214a23c166e0251fca5828feec328ba5c010e6c15c637,True,utf-8-sig,1.0000,64,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/521,ProjRep/000/000/000/001,521,,4096,158bea780af58b8bd9d629f199b498d948c1c06800b6bfa28689027f80b702c6,False,,,,binary,,,,,,
ProjRep/000/000/000/001/522,ProjRep/000/000/000/001,522,,4,a4c3ed04a95a3da14a9d235c83d868bed7c0f45cf7f3faa751ee8f50598d2211,True,utf-8-sig,1.0000,1,text,,,,,,
ProjRep/000/000/000/001/523,ProjRep/000/000/000/001,523,,6115,60894dbae36c67daff3cfb27dc4924a94def1e8634fef817070319019e13b56a,True,utf-8-sig,1.0000,142,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/524,ProjRep/000/000/000/001,524,,2405,66e0e6bdbf73b532f20554fe57771d74b32c74d823b36aba662e9b7609a6e630,True,utf-8-sig,1.0000,105,text; contains_control_flow,,,,Next,,
ProjRep/000/000/000/001/525,ProjRep/000/000/000/001,525,,32256,b63b0fa07a0f07f318ff5421154ce3635106a406e714e7582b4975518833e80c,False,,,,binary,,,,,,
ProjRep/000/000/000/001/526,ProjRep/000/000/000/001,526,,2560,f9424bd579dcde393237877bc2980b350e430766619d567734fc5c3fa5b27bd4,False,,,,binary,,,,,,
ProjRep/000/000/000/001/527,ProjRep/000/000/000/001,527,,5653,cf70f42499e13093d495709e631ea2901e1da680c46f38ade5a81f771511e9ec,True,utf-8-sig,1.0000,138,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/528,ProjRep/000/000/000/001,528,,3072,03348dbe980798e1f504e20b52ee167ec37c761ea8d15845367f8775086caaf4,False,,,,binary,,,,,,
ProjRep/000/000/000/001/529,ProjRep/000/000/000/001,529,,4490,e9da83e48dea38bf2eb313968a5ee41b3096212b9426b38eb7d25954b4e81d3f,True,utf-8-sig,1.0000,108,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/530,ProjRep/000/000/000/001,530,,4608,e78885dc725bf834f572744f8ea21c03eac0050c56058f33a18e41bcee97cb85,False,,,,binary,,,,,,
ProjRep/000/000/000/001/531,ProjRep/000/000/000/001,531,,2521,3dc16c51f4968c5737c0c031ba3a29f2eace39cd33d1b0d2f845c822f337b407,True,utf-8-sig,1.0000,62,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/532,ProjRep/000/000/000/001,532,,5632,d938f26552a00145baccf398780e3355997c7745d40a5608d60dd5e1027c93d3,False,,,,binary,,,,,,
ProjRep/000/000/000/001/533,ProjRep/000/000/000/001,533,,5982,343bee608aec1221f5c4fcd7161683885429123e3a76306100ea3a7b8cc24838,True,utf-8-sig,1.0000,132,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/534,ProjRep/000/000/000/001,534,,2750,a8dc3b71e422d84862a7865d5676807ebcdacdc0f1a9251c6a7b9335132477b6,True,utf-8-sig,1.0000,113,text; contains_control_flow,,,,Next,,
ProjRep/000/000/000/001/535,ProjRep/000/000/000/001,535,,8725,d0b764d69ca7653e34ecaf74ca8561426a144a1f495f6eae56407e95f8bbe381,False,,,,binary,,,,,,
ProjRep/000/000/000/001/536,ProjRep/000/000/000/001,536,,66,1f3fb556815d7bc287d96ba878e702877518d50870c13a6dfe48c975f1288646,True,utf-8-sig,1.0000,1,text,,,,,,
ProjRep/000/000/000/001/537,ProjRep/000/000/000/001,537,,5127,8b1ef1d3a9f79f92ece12e7c322baac80b365ad6c482bdd82e13b82603178dd0,True,utf-8-sig,1.0000,137,text; uft_script_candidate; contains_object_references; contains_control_flow,Browser(,Browser(,,If ; Else; For ; Next,,
ProjRep/000/000/000/001/538,ProjRep/000/000/000/001,538,,9584,e85348145dc376ae7bb1bca547647633aa802e80390d7bd44d6311bc01dc9e3d,True,utf-8-sig,1.0000,317,text; uft_script_candidate; contains_object_references; contains_control_flow; contains_function_or_sub,Browser(; Window(,Browser(,,If ; Else; For ; Next; While ,Function ,
ProjRep/000/000/000/001/539,ProjRep/000/000/000/001,539,,8,02a2d4d7206b41c3a44849ae9a4d10b3d5fe018509a156ddfb5cae76349c5c35,True,utf-8-sig,1.0000,1,text,,,,,,
ProjRep/000/000/000/001/540,ProjRep/000/000/000/001,540,,514,c6a90f94d38366815092604f974aa8f8721064c1d190824f0d7963403d61b776,True,utf-8-sig,1.0000,30,text,,,,,,
ProjRep/000/000/000/001/541,ProjRep/000/000/000/001,541,,4608,41302ae1a5a501d4d2ac7940c75c28ff7195a9ab80ed861725c8f4b911d41f3d,False,,,,binary,,,,,,
ProjRep/000/000/000/001/542,ProjRep/000/000/000/001,542,,5120,bd53b9f7f35750d83e3934e6d3edaabfa9d52390bf79304a718de4df42345b39,False,,,,binary,,,,,,
ProjRep/000/000/000/001/543,ProjRep/000/000/000/001,543,,71680,e7ddd98849d1b5c8be4475638fceaee5209a95b532e810fbf10835edf1a12a88,False,,,,binary,,,,,,
ProjRep/000/000/000/001/544,ProjRep/000/000/000/001,544,,3072,bf36256fb115416a0f59580daf6da91cca9e2bffd405b7262c5d1a3c55c8a624,False,,,,binary,,,,,,
ProjRep/000/000/000/001/545,ProjRep/000/000/000/001,545,,4096,af080e16d08ea26ca0f87004ea56c33e9b050202a4f83cb19b209a1a3ae5e332,False,,,,binary,,,,,,
ProjRep/000/000/000/001/546,ProjRep/000/000/000/001,546,,32256,94203631323046b42c3855dc308e1151ae99c86b2eac85eccbf8e8abff454d08,False,,,,binary,,,,,,
ProjRep/000/000/000/001/547,ProjRep/000/000/000/001,547,,2560,3f62f50637344891ffbe52d1b6bfc11bbd44a1639685e4435371ac4b5124cbcb,False,,,,binary,,,,,,
ProjRep/000/000/000/001/548,ProjRep/000/000/000/001,548,,4096,4e761602266711af6e419f7fc31ae61a80d7d38d37a0b7f083b1a0b64a0326fe,False,,,,binary,,,,,,
ProjRep/000/000/000/001/549,ProjRep/000/000/000/001,549,,68608,afe5d6b7c3ed69971ddce8ffac3696fa8d5224e395ed4b25edaaa4c7588c0b15,False,,,,binary,,,,,,
ProjRep/000/000/000/001/550,ProjRep/000/000/000/001,550,,3072,1bcd2823b4f504c79ea98aa89a7d000acba0409cc394ea45a3cef5833daa192d,False,,,,binary,,,,,,
ProjRep/000/000/000/001/551,ProjRep/000/000/000/001,551,,4468,d1c33065eb5429d5bc90bdb496804883ea3d4117daf18cada85b39081eb5d752,True,utf-8-sig,1.0000,108,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/552,ProjRep/000/000/000/001,552,,4096,4ab3a474d1067fa086c5d0230172cb6aa8d6fdc13696c99646ed6a0340316883,False,,,,binary,,,,,,
ProjRep/000/000/000/001/553,ProjRep/000/000/000/001,553,,97273,f41ca299a41744d6c7da8c4603f373aaecdade428380a9ae26365efe08884c74,True,cp1250,1.0000,4039,text; contains_control_flow; contains_function_or_sub,,,,Then; For ; Do ,Function ,
ProjRep/000/000/000/001/554,ProjRep/000/000/000/001,554,,37376,a9b2457187f72ec97835a47b14ecfd647645195dfb160849d3e185bd93b68e96,False,,,,binary,,,,,,
ProjRep/000/000/000/001/555,ProjRep/000/000/000/001,555,,2560,ec18bddd25bec78d459531f08233701f37143f477303c2eaaa2a2655e2053c75,False,,,,binary,,,,,,
ProjRep/000/000/000/001/556,ProjRep/000/000/000/001,556,,1478,49ee1c4c6efd44d5776051b6610a5838929753e5b43968b85973341dade867d3,True,utf-8-sig,1.0000,36,text; xml_candidate,,,,,,
ProjRep/000/000/000/001/557,ProjRep/000/000/000/001,557,,4096,950bd009f048b943802dde1f286c5cf0c508b5942877b5067cd11f4427458aa5,False,,,,binary,,,,,,
